Time	Node	Type	Packets	
16	Node14	CacheHits	0
16	Node14	CacheMisses	0
17	Node0	CacheHits	0
17	Node0	CacheMisses	0
17	Node1	CacheHits	0
17	Node1	CacheMisses	0
17	Node2	CacheHits	0
17	Node2	CacheMisses	0
17	Node3	CacheHits	0
17	Node3	CacheMisses	0
17	Node4	CacheHits	0
17	Node4	CacheMisses	0
17	Node5	CacheHits	0
17	Node5	CacheMisses	0
17	Node6	CacheHits	0
17	Node6	CacheMisses	0
17	Node7	CacheHits	0
17	Node7	CacheMisses	0
17	Node8	CacheHits	0
17	Node8	CacheMisses	0
17	Node9	CacheHits	0
17	Node9	CacheMisses	0
17	Node10	CacheHits	0
17	Node10	CacheMisses	0
17	Node11	CacheHits	0
17	Node11	CacheMisses	0
17	Node12	CacheHits	0
17	Node12	CacheMisses	0
17	Node13	CacheHits	0
17	Node13	CacheMisses	0
17	Node14	CacheHits	0
17	Node14	CacheMisses	0
18	Node0	CacheHits	0
18	Node0	CacheMisses	0
18	Node1	CacheHits	0
18	Node1	CacheMisses	0
18	Node2	CacheHits	0
18	Node2	CacheMisses	0
18	Node3	CacheHits	0
18	Node3	CacheMisses	0
18	Node4	CacheHits	0
18	Node4	CacheMisses	0
18	Node5	CacheHits	0
18	Node5	CacheMisses	0
18	Node6	CacheHits	0
18	Node6	CacheMisses	0
18	Node7	CacheHits	0
18	Node7	CacheMisses	0
18	Node8	CacheHits	0
18	Node8	CacheMisses	0
18	Node9	CacheHits	0
18	Node9	CacheMisses	0
18	Node10	CacheHits	0
18	Node10	CacheMisses	0
18	Node11	CacheHits	0
18	Node11	CacheMisses	0
18	Node12	CacheHits	0
18	Node12	CacheMisses	0
18	Node13	CacheHits	0
18	Node13	CacheMisses	0
18	Node14	CacheHits	0
18	Node14	CacheMisses	0
19	Node0	CacheHits	0
19	Node0	CacheMisses	0
19	Node1	CacheHits	0
19	Node1	CacheMisses	0
19	Node2	CacheHits	0
19	Node2	CacheMisses	0
19	Node3	CacheHits	0
19	Node3	CacheMisses	0
19	Node4	CacheHits	0
19	Node4	CacheMisses	0
19	Node5	CacheHits	0
19	Node5	CacheMisses	0
19	Node6	CacheHits	0
19	Node6	CacheMisses	0
19	Node7	CacheHits	0
19	Node7	CacheMisses	0
19	Node8	CacheHits	0
19	Node8	CacheMisses	0
19	Node9	CacheHits	0
19	Node9	CacheMisses	0
19	Node10	CacheHits	0
19	Node10	CacheMisses	0
19	Node11	CacheHits	0
19	Node11	CacheMisses	0
19	Node12	CacheHits	0
19	Node12	CacheMisses	0
19	Node13	CacheHits	0
19	Node13	CacheMisses	0
19	Node14	CacheHits	0
19	Node14	CacheMisses	0
